plant number,inflorescence number,inflorescence,range,max_range,gender,notes
10,9,side,2,three,herm,
10,9,side,2,three,herm,
10,9,side,2,three,herm,
10,9,side,3,three,herm,
10,10,side,1,three,herm,
10,10,side,2,three,herm,
10,10,side,2,three,herm,
10,10,side,2,three,herm,
10,10,side,3,three,herm,
10,11,side,1,three,herm,
10,11,side,2,three,herm,
10,11,side,2,three,herm,
10,11,side,2,three,herm,
10,11,side,2,three,herm,
10,11,side,3,three,herm,
10,11,side,3,three,herm,
10,12,side,1,three,male,
10,12,side,2,three,herm,
10,12,side,2,three,herm,
10,12,side,2,three,herm,
10,12,side,3,three,herm,
10,12,side,3,three,herm,
10,1,upper,0,,male,anomal
10,1,upper,1,two,male,anomal
10,1,upper,1,two,herm,anomal
10,2,upper,1,two,herm,
10,2,upper,2,two,herm,
10,2,upper,2,two,herm,
10,2,upper,2,two,herm,
10,3,upper,1,two,herm,
10,3,upper,2,two,herm,
10,3,upper,2,two,herm,
10,3,upper,2,two,herm,
10,4,upper,1,two,herm,
10,4,upper,2,two,herm,
10,4,upper,2,two,herm,
10,4,upper,2,two,herm,
10,5,upper,1,three,herm,
10,5,upper,2,three,herm,
10,5,upper,2,three,herm,
10,5,upper,2,three,herm,
10,5,upper,3,three,herm,
10,5,upper,3,three,herm,
10,6,upper,1,two,herm,
10,6,upper,2,two,herm,
10,6,upper,2,two,herm,
10,6,upper,2,two,herm,
10,7,upper,1,two,herm,
10,7,upper,2,two,herm,
10,7,upper,2,two,herm,
10,7,upper,2,two,herm,
11,1,side,1,two,male,
11,1,side,2,two,herm,
11,2,side,1,two,male,
11,2,side,2,two,herm,
11,2,side,2,two,herm,
11,2,side,2,two,herm,
11,2,side,2,two,herm,
11,3,side,1,two,male,
11,3,side,2,two,herm,
11,3,side,2,two,herm,
11,3,side,2,two,herm,
11,4,side,1,two,male,
11,4,side,2,two,herm,
11,4,side,2,two,herm,
11,4,side,2,two,herm,
11,5,side,1,three,male,
11,5,side,2,three,herm,
11,5,side,2,three,herm,
11,5,side,2,three,herm,
11,5,side,3,three,herm,
11,6,side,1,two,male,
11,6,side,2,two,herm,
11,6,side,2,two,herm,
11,6,side,2,two,herm,
11,7,side,1,two,male,
11,7,side,2,two,herm,
11,7,side,2,two,herm,
11,7,side,2,two,herm,
11,7,side,2,two,male,
11,8,side,1,two,male,
11,8,side,2,two,herm,
11,8,side,2,two,herm,
11,8,side,2,two,herm,
11,9,side,1,two,male,
11,9,side,2,two,herm,
11,9,side,2,two,herm,
11,9,side,2,two,herm,
11,10,side,1,two,male,
11,10,side,2,two,herm,
11,10,side,2,two,herm,
11,10,side,2,two,herm,
11,11,side,1,three,male,
11,11,side,2,three,herm,
11,11,side,2,three,herm,
11,11,side,2,three,herm,
11,11,side,3,three,herm,
11,12,side,1,two,male,
11,12,side,2,two,herm,
11,12,side,2,two,herm,
11,12,side,2,two,herm,
11,12,side,2,two,herm,
11,13,side,1,two,male,
11,13,side,2,two,herm,
11,14,side,1,two,male,
11,14,side,2,two,herm,
11,14,side,2,two,herm,
11,14,side,2,two,herm,
11,1,upper,0,,male,
11,2,upper,1,two,male,
11,2,upper,2,two,herm,
11,2,upper,2,two,herm,
11,2,upper,2,two,herm,
11,3,upper,1,two,male,
11,3,upper,2,two,herm,
11,3,upper,2,two,herm,
11,3,upper,2,two,herm,
11,4,upper,1,two,male,
11,4,upper,2,two,herm,
11,4,upper,2,two,herm,
11,4,upper,2,two,herm,
11,5,upper,1,two,male,
11,5,upper,2,two,herm,
11,5,upper,2,two,herm,
11,5,upper,2,two,herm,
11,6,upper,1,two,male,
11,6,upper,2,two,herm,
11,6,upper,2,two,herm,
11,6,upper,2,two,herm,
11,7,upper,1,two,male,
11,7,upper,2,two,herm,
11,7,upper,2,two,herm,
11,7,upper,2,two,herm,
11,8,upper,1,three,male,
11,8,upper,2,three,herm,
11,8,upper,2,three,herm,
11,8,upper,2,three,herm,
11,8,upper,3,three,herm,
12,1,side,1,two,male,
12,1,side,2,two,herm,
12,1,side,2,two,herm,
12,1,side,2,two,herm,
12,1,side,2,two,male,
12,2,side,1,two,male,
12,2,side,2,two,herm,
12,2,side,2,two,herm,
12,2,side,2,two,herm,
12,2,side,2,two,herm,
12,3,side,1,two,male,
12,3,side,2,two,herm,
12,3,side,2,two,herm,
12,3,side,2,two,herm,
12,3,side,2,two,herm,
12,4,side,1,two,male,
12,4,side,2,two,herm,
12,5,side,1,two,male,
12,5,side,2,two,herm,
12,5,side,2,two,herm,
12,5,side,2,two,herm,
12,6,side,1,two,male,
12,6,side,2,two,herm,
12,6,side,2,two,herm,
12,6,side,2,two,herm,
12,7,side,1,two,male,
12,7,side,2,two,herm,
12,7,side,2,two,herm,
12,7,side,2,two,herm,
12,8,side,1,two,male,
12,8,side,2,two,herm,
12,8,side,2,two,herm,
12,8,side,2,two,herm,
12,8,side,2,two,herm,
12,9,side,1,two,male,
12,9,side,2,two,herm,
12,9,side,2,two,herm,
12,9,side,2,two,herm,
12,9,side,2,two,herm,
12,1,upper,0,,male,
12,2,upper,1,two,male,
12,3,upper,1,two,male,
12,3,upper,2,two,herm,
12,3,upper,2,two,herm,
12,3,upper,2,two,herm,
12,4,upper,1,two,male,
12,4,upper,2,two,herm,
12,4,upper,2,two,herm,
12,4,upper,2,two,herm,
12,5,upper,1,two,male,
12,5,upper,2,two,herm,
12,5,upper,2,two,herm,
12,5,upper,2,two,herm,
12,6,upper,1,two,male,
12,6,upper,2,two,herm,
12,7,upper,1,two,male,
12,7,upper,2,two,herm,
12,7,upper,2,two,herm,
12,8,upper,1,two,male,
12,8,upper,2,two,herm,
12,8,upper,2,two,herm,
12,9,upper,1,two,male,
12,9,upper,2,two,herm,
12,9,upper,2,two,herm,
12,9,upper,2,two,herm,
12,9,upper,2,two,herm,
13,1,side,1,two,male,
13,1,side,2,two,herm,
13,1,side,2,two,herm,
13,1,side,2,two,herm,
13,2,side,1,three,male,
13,2,side,2,three,herm,
13,2,side,2,three,herm,
13,2,side,2,three,herm,
13,2,side,3,three,herm,
13,3,side,1,two,male,
13,3,side,2,two,herm,
13,3,side,2,two,herm,
13,3,side,2,two,herm,
13,4,side,1,two,male,
13,4,side,2,two,herm,
13,4,side,2,two,male,
13,5,side,1,two,male,
13,5,side,2,two,herm,
13,5,side,2,two,herm,
13,5,side,2,two,herm,
13,6,side,1,two,male,
13,6,side,2,two,male,
13,7,side,1,two,male,
13,7,side,2,two,herm,
13,7,side,2,two,herm,
13,7,side,2,two,herm,
13,8,side,1,two,male,
13,8,side,2,two,herm,
13,8,side,2,two,herm,
13,8,side,2,two,herm,
13,9,side,1,two,male,
13,9,side,2,two,herm,
13,9,side,2,two,herm,
13,9,side,2,two,herm,
13,10,side,1,two,male,
13,10,side,2,two,herm,
13,10,side,2,two,herm,
13,10,side,2,two,herm,
13,1,upper,0,,male,
13,2,upper,1,two,male,
13,2,upper,2,two,herm,
13,2,upper,2,two,herm,
13,3,upper,1,two,male,
13,3,upper,2,two,herm,
13,3,upper,2,two,herm,
13,3,upper,2,two,herm,
13,4,upper,1,two,male,
13,4,upper,2,two,herm,
13,4,upper,2,two,herm,
13,4,upper,2,two,herm,
13,5,upper,1,two,male,
13,5,upper,2,two,herm,
13,5,upper,2,two,herm,
13,5,upper,2,two,herm,
13,6,upper,1,two,male,
13,6,upper,2,two,herm,
13,6,upper,2,two,herm,
13,6,upper,2,two,herm,
13,7,upper,1,two,male,
13,7,upper,2,two,herm,
13,7,upper,2,two,herm,
13,8,upper,1,two,male,
13,8,upper,2,two,herm,
13,8,upper,2,two,herm,
13,8,upper,2,two,herm,
14,1,side,1,two,male,anomal
14,1,side,2,two,male,anomal
14,1,side,2,two,male,anomal
14,1,side,2,two,male,anomal
14,2,side,1,two,male,anomal
14,2,side,2,two,male,anomal
14,3,side,1,two,male,anomal
14,3,side,2,two,male,anomal
14,3,side,2,two,male,anomal
14,4,side,1,three,male,
14,4,side,2,three,herm,
14,4,side,2,three,herm,
14,4,side,2,three,herm,
14,4,side,3,three,herm,
14,5,side,1,two,male,
14,5,side,2,two,male,
14,5,side,2,two,male,
14,5,side,2,two,male,
14,6,side,1,two,male,
14,6,side,2,two,male,
14,6,side,2,two,male,
14,6,side,2,two,male,
14,7,side,1,two,male,
14,7,side,2,two,male,
14,7,side,2,two,male,
14,7,side,2,two,male,
14,7,side,2,two,male,
14,8,side,1,two,male,
14,8,side,2,two,male,
14,8,side,2,two,male,
14,8,side,2,two,male,
14,8,side,2,two,male,
14,9,side,1,two,male,
14,9,side,2,two,male,
14,9,side,2,two,male,
14,9,side,2,two,male,
14,9,side,2,two,male,
14,10,side,1,two,male,
14,10,side,2,two,male,
14,10,side,2,two,male,
14,10,side,2,two,male,
14,11,side,1,two,male,
14,11,side,2,two,male,
14,11,side,2,two,male,
14,11,side,2,two,male,
14,12,side,1,two,male,
14,12,side,2,two,male,
14,12,side,2,two,male,
14,12,side,2,two,male,
14,13,side,1,three,male,
14,13,side,2,three,male,
14,13,side,2,three,male,
14,13,side,2,three,male,
14,13,side,2,three,male,
14,13,side,3,three,herm,
14,13,side,3,three,herm,
14,1,upper,0,,male,
14,2,upper,1,two,male,
14,2,upper,2,two,herm,
14,2,upper,2,two,herm,
14,2,upper,2,two,male,
14,3,upper,1,two,male,
14,3,upper,2,two,herm,
14,3,upper,2,two,herm,
14,4,upper,1,two,male,
14,4,upper,2,two,herm,
14,4,upper,2,two,herm,
14,5,upper,1,two,male,
14,5,upper,2,two,male,
14,5,upper,2,two,male,
14,5,upper,2,two,male,
14,6,upper,1,two,male,
14,6,upper,2,two,herm,
14,6,upper,2,two,herm,
14,7,upper,1,two,male,
14,7,upper,2,two,herm,
14,7,upper,2,two,herm,
14,8,upper,1,two,male,
14,8,upper,2,two,herm,
14,8,upper,2,two,herm,
14,8,upper,2,two,herm,
15,1,side,1,three,male,anomal
15,1,side,2,three,male,anomal
15,1,side,2,three,male,anomal
15,1,side,2,three,male,anomal
15,1,side,3,three,herm,anomal
15,1,side,3,three,herm,anomal
15,1,side,3,three,herm,anomal
15,2,side,1,three,male,anomal
15,2,side,2,three,male,anomal
15,2,side,2,three,male,anomal
15,2,side,2,three,herm,anomal
15,2,side,3,three,herm,anomal
15,2,side,3,three,herm,anomal
15,2,side,3,three,herm,anomal
15,3,side,1,three,male,
15,3,side,2,three,male,
15,3,side,2,three,male,
15,3,side,2,three,male,
15,3,side,3,three,herm,
15,3,side,3,three,herm,
15,3,side,3,three,herm,
15,3,side,3,three,herm,
15,3,side,3,three,herm,
15,3,side,3,three,herm,
15,4,side,1,three,male,
15,4,side,2,three,male,
15,4,side,2,three,male,
15,4,side,2,three,male,
15,4,side,3,three,herm,
15,4,side,3,three,herm,
15,4,side,3,three,herm,
15,4,side,3,three,herm,
15,4,side,3,three,herm,
15,4,side,3,three,herm,
15,5,side,1,three,male,
15,5,side,2,three,male,
15,5,side,2,three,male,
15,5,side,2,three,male,
15,5,side,3,three,herm,
15,5,side,3,three,herm,
15,5,side,3,three,herm,
15,5,side,3,three,herm,
15,5,side,3,three,herm,
15,6,side,1,three,male,
15,6,side,2,three,male,
15,6,side,2,three,male,
15,6,side,2,three,male,
15,6,side,3,three,herm,
15,6,side,3,three,herm,
15,6,side,3,three,herm,
15,6,side,3,three,herm,
15,6,side,3,three,herm,
15,6,side,3,three,herm,
15,7,side,1,three,male,
15,7,side,2,three,male,
15,7,side,2,three,male,
15,7,side,2,three,male,
15,7,side,3,three,herm,
15,7,side,3,three,herm,
15,7,side,3,three,herm,
15,7,side,3,three,herm,
15,7,side,3,three,herm,
15,7,side,3,three,herm,
15,8,side,1,three,male,
15,8,side,2,three,male,
15,8,side,2,three,male,
15,8,side,2,three,male,
15,8,side,3,three,herm,
15,8,side,3,three,herm,
15,8,side,3,three,herm,
15,8,side,3,three,herm,
15,8,side,3,three,herm,
15,8,side,3,three,herm,
15,9,side,1,three,male,
15,9,side,2,three,male,
15,9,side,2,three,male,
15,9,side,2,three,male,
15,9,side,3,three,herm,
15,9,side,3,three,herm,
15,9,side,3,three,herm,
15,9,side,3,three,herm,
15,9,side,3,three,herm,
15,9,side,3,three,herm,
15,10,side,1,three,male,
15,10,side,2,three,male,
15,10,side,2,three,male,
15,10,side,2,three,male,
15,10,side,3,three,herm,
15,10,side,3,three,herm,
15,10,side,3,three,herm,
15,10,side,3,three,herm,
15,10,side,3,three,herm,
15,10,side,3,three,herm,
15,11,side,1,three,male,
15,11,side,2,three,male,
15,11,side,2,three,male,
15,11,side,2,three,male,
15,11,side,3,three,herm,
15,11,side,3,three,herm,
15,11,side,3,three,herm,
15,11,side,3,three,herm,
15,11,side,3,three,herm,
15,11,side,3,three,herm,
15,12,side,1,three,male,
15,12,side,2,three,male,
15,12,side,2,three,male,
15,12,side,2,three,male,
15,12,side,3,three,herm,
15,12,side,3,three,herm,
15,12,side,3,three,herm,
15,12,side,3,three,herm,
15,12,side,3,three,herm,
15,12,side,3,three,herm,
15,1,upper,0,,male,
15,2,upper,1,two,male,
15,2,upper,2,two,herm,
15,2,upper,2,two,herm,
15,2,upper,2,two,herm,
15,3,upper,1,three,male,
15,3,upper,2,three,male,
15,3,upper,2,three,male,
15,3,upper,2,three,herm,
15,3,upper,3,three,herm,
15,3,upper,3,three,herm,
15,3,upper,3,three,herm,
15,3,upper,3,three,herm,
15,4,upper,1,three,male,
15,4,upper,2,three,male,
15,4,upper,2,three,herm,
15,4,upper,2,three,herm,
15,4,upper,3,three,herm,
15,4,upper,3,three,herm,
15,4,upper,3,three,herm,
15,4,upper,3,three,herm,
15,5,upper,1,three,male,
15,5,upper,2,three,male,
15,5,upper,2,three,male,
15,5,upper,2,three,herm,
15,5,upper,3,three,herm,
15,5,upper,3,three,herm,
15,5,upper,3,three,herm,
15,5,upper,3,three,herm,
15,6,upper,1,three,male,
15,6,upper,2,three,herm,
15,6,upper,2,three,herm,
15,6,upper,2,three,herm,
15,6,upper,3,three,herm,
15,6,upper,3,three,herm,
15,7,upper,1,three,male,
15,7,upper,2,three,herm,
15,7,upper,2,three,herm,
15,7,upper,2,three,male,
15,7,upper,3,three,herm,
15,7,upper,3,three,herm,
15,7,upper,3,three,herm,
15,8,upper,1,three,male,
15,8,upper,2,three,male,
15,8,upper,2,three,male,
15,8,upper,2,three,herm,
15,8,upper,3,three,herm,
15,8,upper,3,three,herm,
15,8,upper,3,three,herm,
15,8,upper,3,three,herm,
16,1,side,1,two,male,anomal
16,1,side,2,two,male,anomal
16,1,side,2,two,male,anomal
16,1,side,2,two,herm,anomal
16,2,side,1,three,male,
16,2,side,2,three,male,
16,2,side,2,three,herm,
16,2,side,2,three,herm,
16,2,side,3,three,herm,
16,3,side,1,three,male,
16,3,side,2,three,male,
16,3,side,2,three,male,
16,3,side,2,three,herm,
16,3,side,3,three,herm,
16,3,side,3,three,herm,
16,4,side,1,three,male,
16,4,side,2,three,male,
16,4,side,2,three,male,
16,4,side,2,three,herm,
16,4,side,2,three,herm,
16,4,side,3,three,herm,
16,4,side,3,three,herm,
16,5,side,1,two,male,
16,5,side,2,two,herm,
16,5,side,2,two,herm,
16,5,side,2,two,male,
16,5,side,2,two,male,
16,6,side,1,three,male,
16,6,side,2,three,male,
16,6,side,2,three,male,
16,6,side,2,three,herm,
16,6,side,2,three,herm,
16,6,side,3,three,herm,
16,6,side,3,three,herm,
16,7,side,1,three,male,
16,7,side,2,three,male,
16,7,side,2,three,male,
16,7,side,2,three,male,
16,7,side,2,three,herm,
16,7,side,3,three,herm,
16,7,side,3,three,herm,
16,7,side,3,three,herm,
16,7,side,3,three,herm,
16,8,side,1,two,male,
16,8,side,2,two,male,
16,8,side,2,two,male,
16,8,side,2,two,male,
16,8,side,2,two,male,
16,9,side,1,three,male,
16,9,side,2,three,male,
16,9,side,2,three,male,
16,9,side,2,three,male,
16,9,side,2,three,male,
16,9,side,3,three,herm,
16,9,side,3,three,herm,
16,10,side,1,two,male,
16,10,side,2,two,male,
16,10,side,2,two,male,
16,10,side,2,two,male,
16,10,side,2,two,male,
16,11,side,1,two,male,
16,11,side,2,two,herm,
16,11,side,2,two,herm,
16,11,side,2,two,male,
16,11,side,2,two,male,
16,12,side,1,two,male,
16,12,side,2,two,male,
16,12,side,2,two,male,
16,12,side,2,two,male,
16,12,side,2,two,male,
16,13,side,1,two,male,
16,13,side,2,two,herm,
16,13,side,2,two,male,
16,13,side,2,two,male,
16,13,side,2,two,male,
16,1,upper,0,,male,
16,2,upper,1,two,male,
16,2,upper,2,two,herm,
16,2,upper,2,two,herm,
16,3,upper,1,three,male,
16,3,upper,2,three,herm,
16,3,upper,2,three,herm,
16,3,upper,2,three,male,
16,3,upper,3,three,herm,
16,4,upper,1,three,male,
16,4,upper,2,three,herm,
16,4,upper,2,three,herm,
16,4,upper,2,three,herm,
16,4,upper,3,three,herm,
16,5,upper,1,two,male,
16,5,upper,2,two,herm,
16,5,upper,2,two,herm,
16,6,upper,1,two,male,
16,6,upper,2,two,herm,
16,6,upper,2,two,herm,
16,7,upper,1,two,male,
16,7,upper,2,two,herm,
16,7,upper,2,two,herm,
16,8,upper,1,two,male,
16,8,upper,2,two,herm,
16,8,upper,2,two,herm,
16,8,upper,2,two,herm,
16,9,upper,1,two,male,
16,9,upper,2,two,herm,
16,9,upper,2,two,herm,
17,1,side,1,two,male,anomal
17,1,side,2,two,herm,anomal
17,1,side,2,two,herm,anomal
17,1,side,2,two,herm,anomal
17,2,side,1,three,male,
17,2,side,2,three,herm,
17,2,side,2,three,herm,
17,2,side,2,three,herm,
17,2,side,3,three,herm,
17,2,side,3,three,herm,
17,2,side,3,three,herm,
17,2,side,3,three,herm,
17,2,side,3,three,herm,
17,2,side,3,three,herm,
17,3,side,1,three,male,
17,3,side,2,three,herm,
17,3,side,2,three,herm,
17,3,side,2,three,herm,
17,3,side,3,three,herm,
17,3,side,3,three,herm,
17,3,side,3,three,herm,
17,3,side,3,three,herm,
17,3,side,3,three,herm,
17,4,side,1,three,male,
17,4,side,2,three,male,
17,4,side,2,three,male,
17,4,side,2,three,male,
17,4,side,3,three,herm,
17,4,side,3,three,herm,
17,4,side,3,three,herm,
17,4,side,3,three,herm,
17,4,side,3,three,herm,
17,5,side,1,three,male,
17,5,side,2,three,herm,
17,5,side,2,three,herm,
17,5,side,2,three,herm,
17,5,side,3,three,herm,
17,5,side,3,three,herm,
17,5,side,3,three,herm,
17,5,side,3,three,herm,
17,6,side,1,three,male,
17,6,side,2,three,herm,
17,6,side,2,three,male,
17,6,side,2,three,male,
17,6,side,3,three,herm,
17,6,side,3,three,herm,
17,6,side,3,three,herm,
17,6,side,3,three,herm,
17,6,side,3,three,herm,
17,7,side,1,three,male,
17,7,side,2,three,herm,
17,7,side,2,three,male,
17,7,side,2,three,male,
17,7,side,2,three,male,
17,7,side,3,three,herm,
17,7,side,3,three,herm,
17,7,side,3,three,herm,
17,8,side,1,three,male,
17,8,side,2,three,male,
17,8,side,2,three,male,
17,8,side,2,three,male,
17,8,side,3,three,herm,
17,8,side,3,three,herm,
17,8,side,3,three,herm,
17,8,side,3,three,herm,
17,9,side,1,three,male,
17,9,side,2,three,herm,
17,9,side,2,three,herm,
17,9,side,2,three,male,
17,9,side,3,three,herm,
17,9,side,3,three,herm,
17,10,side,1,three,male,
17,10,side,2,three,male,
17,10,side,2,three,male,
17,10,side,2,three,male,
17,10,side,3,three,herm,
17,10,side,3,three,herm,
17,10,side,3,three,herm,
17,10,side,3,three,herm,
17,10,side,3,three,herm,
17,10,side,3,three,herm,
17,11,side,1,three,male,
17,11,side,2,three,male,
17,11,side,2,three,male,
17,11,side,2,three,male,
17,11,side,3,three,herm,
17,11,side,3,three,herm,
17,11,side,3,three,herm,
17,11,side,3,three,herm,
17,11,side,3,three,herm,
17,1,upper,0,,male,
17,2,upper,1,two,male,
17,2,upper,2,two,herm,
17,2,upper,2,two,herm,
17,3,upper,1,three,male,
17,3,upper,2,three,herm,
17,3,upper,2,three,herm,
17,3,upper,3,three,herm,
17,3,upper,3,three,herm,
17,3,upper,3,three,herm,
17,3,upper,3,three,herm,
17,4,upper,1,three,male,
17,4,upper,2,three,herm,
17,4,upper,2,three,herm,
17,4,upper,3,three,herm,
17,4,upper,3,three,herm,
17,5,upper,1,two,male,
17,5,upper,2,two,herm,
17,5,upper,2,two,herm,
17,6,upper,1,three,male,
17,6,upper,2,three,herm,
17,6,upper,2,three,herm,
17,6,upper,3,three,herm,
17,6,upper,3,three,herm,
17,6,upper,3,three,herm,
17,6,upper,3,three,herm,
17,7,upper,1,three,male,
17,7,upper,2,three,herm,
17,7,upper,2,three,herm,
17,7,upper,3,three,herm,
17,7,upper,3,three,herm,
17,7,upper,3,three,herm,
17,7,upper,3,three,herm,
17,8,upper,1,three,male,
17,8,upper,2,three,herm,
17,8,upper,2,three,herm,
17,8,upper,3,three,herm,
17,9,upper,1,two,male,
17,9,upper,2,two,herm,
17,9,upper,2,two,herm,
18,1,side,1,two,male,anomal
18,1,side,2,two,herm,anomal
18,2,side,1,three,male,
18,2,side,2,three,herm,
18,2,side,2,three,herm,
18,2,side,2,three,herm,
18,2,side,3,three,herm,
18,2,side,3,three,herm,
18,3,side,1,three,male,
18,3,side,2,three,herm,
18,3,side,2,three,herm,
18,3,side,2,three,herm,
18,3,side,3,three,herm,
18,3,side,3,three,herm,
18,3,side,3,three,herm,
18,4,side,1,three,male,
18,4,side,2,three,herm,
18,4,side,2,three,herm,
18,4,side,2,three,herm,
18,4,side,3,three,herm,
18,4,side,3,three,herm,
18,4,side,3,three,herm,
18,5,side,1,three,male,
18,5,side,2,three,herm,
18,5,side,2,three,herm,
18,5,side,2,three,herm,
18,5,side,3,three,herm,
18,5,side,3,three,herm,
18,5,side,3,three,herm,
18,6,side,1,three,male,
18,6,side,2,three,herm,
18,6,side,2,three,herm,
18,6,side,2,three,herm,
18,6,side,3,three,herm,
18,7,side,1,three,male,
18,7,side,2,three,male,
18,7,side,2,three,male,
18,7,side,2,three,herm,
18,7,side,3,three,herm,
18,8,side,1,three,male,
18,8,side,2,three,male,
18,8,side,2,three,herm,
18,8,side,2,three,herm,
18,8,side,3,three,herm,
18,8,side,3,three,herm,
18,8,side,3,three,herm,
18,8,side,3,three,herm,
18,9,side,1,three,male,
18,9,side,2,three,herm,
18,9,side,2,three,herm,
18,9,side,2,three,herm,
18,9,side,3,three,herm,
18,10,side,1,three,male,
18,10,side,2,three,herm,
18,10,side,2,three,herm,
18,10,side,2,three,herm,
18,10,side,3,three,herm,
18,11,side,1,three,male,
18,11,side,2,three,herm,
18,11,side,2,three,herm,
18,11,side,2,three,herm,
18,11,side,3,three,herm,
18,1,upper,0,,male,
18,2,upper,1,two,male,
18,2,upper,2,two,herm,
18,2,upper,2,two,herm,
18,2,upper,2,two,herm,
18,3,upper,1,two,male,
18,3,upper,2,two,herm,
18,3,upper,2,two,herm,
18,4,upper,1,two,male,
18,4,upper,2,two,herm,
18,4,upper,2,two,herm,
18,5,upper,1,three,male,
18,5,upper,2,three,herm,
18,5,upper,2,three,herm,
18,5,upper,2,three,herm,
18,5,upper,3,three,herm,
18,5,upper,3,three,herm,
18,6,upper,1,two,male,
18,6,upper,2,two,herm,
18,6,upper,2,two,herm,
18,7,upper,1,two,male,
18,7,upper,2,two,herm,
18,7,upper,2,two,herm,
18,8,upper,1,two,male,
18,8,upper,2,two,herm,
18,8,upper,2,two,herm,
19,1,side,1,three,male,
19,1,side,2,three,male,
19,1,side,2,three,male,
19,1,side,3,three,herm,
19,1,side,3,three,herm,
19,2,side,1,two,male,
19,2,side,2,two,male,
19,2,side,2,two,male,
19,2,side,2,two,male,
19,3,side,1,three,male,
19,3,side,2,three,male,
19,3,side,2,three,male,
19,3,side,3,three,herm,
19,3,side,3,three,herm,
19,3,side,3,three,herm,
19,4,side,1,three,male,
19,4,side,2,three,male,
19,4,side,2,three,male,
19,4,side,3,three,herm,
19,4,side,3,three,herm,
19,5,side,1,three,male,
19,5,side,2,three,male,
19,5,side,2,three,male,
19,5,side,3,three,herm,
